web-scraper-order,web-scraper-start-url,text_raw,price_raw,model_raw,type_year_km_transmission_fuel
1705078263-550,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=45","BMW M2 M2 Competition DrivelogicCHF 61'900ab CHF 991 / Monat4.5 / 6Occasion06.202021.500 kmAutomatBenzin8953 (ZH)PreisCHF 61'900Finanzierungab CHF 991 / Monat4.5 / 6Anfragen MerkenDetails","CHF 61'900","M2 Competition Drivelogic","Occasion06.202021.500 kmAutomatBenzin8953 (ZH)"
1705078269-551,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW X6 X6 M50d SteptronicCHF 48'800ab CHF 781 / Monat4.5 / 6Occasion05.201571.800 kmAutomatDiesel8280 (TG)PreisCHF 48'800Finanzierungab CHF 781 / Monat4.5 / 6Anfragen MerkenDetails","CHF 48'800","X6 M50d Steptronic","Occasion05.201571.800 kmAutomatDiesel8280 (TG)"
1705078269-552,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW X5 X5 xDrive 40i SteptronicCHF 58'900ab CHF 943 / Monat3.5 / 6Occasion03.201971.502 kmAutomatBenzin8153 (ZH)PreisCHF 58'900Finanzierungab CHF 943 / Monat3.5 / 6Anfragen MerkenDetails","CHF 58'900","X5 xDrive 40i Steptronic","Occasion03.201971.502 kmAutomatBenzin8153 (ZH)"
1705078269-553,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW 318 318iCHF 2'500Occasion03.2008232.775 kmManuellBenzin3178 (FR)PreisCHF 2'500Anfragen MerkenDetails","CHF 2'500","318i","Occasion03.2008232.775 kmManuellBenzin3178 (FR)"
1705078269-554,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW 318 318iCHF 5'900ab CHF 94 / Monat5 / 6Occasion02.2007176.000 kmManuellBenzin3184 (FR)PreisCHF 5'900Finanzierungab CHF 94 / Monat5 / 6Anfragen MerkenDetails","CHF 5'900","318i","Occasion02.2007176.000 kmManuellBenzin3184 (FR)"
1705078269-555,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW 520 520d xDrive SteptronicCHF 16'800ab CHF 269 / Monat5 / 6Occasion06.2014146.286 kmAutomatDiesel3613 (BE)PreisCHF 16'800Finanzierungab CHF 269 / Monat5 / 6Anfragen MerkenDetails","CHF 16'800","520d xDrive Steptronic","Occasion06.2014146.286 kmAutomatDiesel3613 (BE)"
1705078269-556,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW X5 X5 xDrive M50d SteptronicCHF 49'999ab CHF 800 / Monat5 / 6Occasion05.201858.200 kmAutomatDiesel8311 (ZH)PreisCHF 49'999Finanzierungab CHF 800 / Monat5 / 6Anfragen MerkenDetails","CHF 49'999","X5 xDrive M50d Steptronic","Occasion05.201858.200 kmAutomatDiesel8311 (ZH)"
1705078269-557,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW 120 120d xDrive Steptronic M SportCHF 30'500ab CHF 488 / Monat5 / 6Occasion12.201957.380 kmAutomatDiesel1206 (GE)PreisCHF 30'500Finanzierungab CHF 488 / Monat5 / 6Anfragen MerkenDetails","CHF 30'500","120d xDrive Steptronic M Sport","Occasion12.201957.380 kmAutomatDiesel1206 (GE)"
1705078269-558,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW M6 M6CHF 44'900ab CHF 719 / Monat4.5 / 6Occasion03.200682.000 kmAutomatBenzin1000 (VD)PreisCHF 44'900Finanzierungab CHF 719 / Monat4.5 / 6Anfragen MerkenDetails","CHF 44'900","M6","Occasion03.200682.000 kmAutomatBenzin1000 (VD)"
1705078269-559,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW 330 330i xDrive Touring Edition M Sport SteptronicCHF 28'500ab CHF 456 / Monat5 / 6Occasion12.2018100.000 kmAutomatBenzin9534 (SG)PreisCHF 28'500Finanzierungab CHF 456 / Monat5 / 6Anfragen MerkenDetails","CHF 28'500","330i xDrive Touring Edition M Sport Steptronic","Occasion12.2018100.000 kmAutomatBenzin9534 (SG)"
1705078269-560,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=44","BMW 540 540i xDrive Sport Line SteptronicCHF 45'900ab CHF 735 / Monat3 / 6Occasion12.2018130.100 kmAutomatBenzin8041 (ZH)PreisCHF 45'900Finanzierungab CHF 735 / Monat3 / 6Anfragen MerkenDetails","CHF 45'900","540i xDrive Sport Line Steptronic","Occasion12.2018130.100 kmAutomatBenzin8041 (ZH)"
1705078276-561,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW 530 530e xDrive Touring M Sport SteptronicCHF 67'000ab CHF 1'073 / Monat4 / 6Occasion03.202140.000 kmAutomatBenzin/Elektro6314 (ZG)PreisCHF 67'000Finanzierungab CHF 1'073 / Monat4 / 6Anfragen MerkenDetails","CHF 67'000","530e xDrive Touring M Sport Steptronic","Occasion03.202140.000 kmAutomatBenzin/Elektro6314 (ZG)"
1705078276-562,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW 520 520d xDrive 48V SteptronicCHF 91'500ab CHF 1'465 / MonatNeuwagen1 kmAutomat sequentiellElektro/Diesel9016 (SG)PreisCHF 91'500Finanzierungab CHF 1'465 / MonatAnfragen MerkenDetails","CHF 91'500","520d xDrive 48V Steptronic","Neuwagen1 kmAutomat sequentiellElektro/Diesel9016 (SG)"
1705078276-563,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW 520 520d xDrive 48V SteptronicCHF 86'300ab CHF 1'382 / MonatNeuwagen10 kmAutomat sequentiellElektro/Diesel9016 (SG)PreisCHF 86'300Finanzierungab CHF 1'382 / MonatAnfragen MerkenDetails","CHF 86'300","520d xDrive 48V Steptronic","Neuwagen10 kmAutomat sequentiellElektro/Diesel9016 (SG)"
1705078276-564,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW i4 i4 eDrive 35CHF 68'900ab CHF 1'103 / MonatNeuwagen10 kmDirektantrieb, kein GetriebeElektro9016 (SG)PreisCHF 68'900Finanzierungab CHF 1'103 / MonatAnfragen MerkenDetails","CHF 68'900","i4 eDrive 35","Neuwagen10 kmDirektantrieb, kein GetriebeElektro9016 (SG)"
1705078276-565,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW 520 520d xDrive Luxury Line SteptronicCHF 29'990ab CHF 480 / Monat5 / 6Occasion10.201894.000 kmAutomatDiesel4107 (BL)PreisCHF 29'990Finanzierungab CHF 480 / Monat5 / 6Anfragen MerkenDetails","CHF 29'990","520d xDrive Luxury Line Steptronic","Occasion10.201894.000 kmAutomatDiesel4107 (BL)"
1705078276-566,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW X5 X5 xDrive M50i SteptronicCHF 69'990ab CHF 1'121 / Monat5 / 6Occasion05.202066.000 kmAutomatBenzin4107 (BL)PreisCHF 69'990Finanzierungab CHF 1'121 / Monat5 / 6Anfragen MerkenDetails","CHF 69'990","X5 xDrive M50i Steptronic","Occasion05.202066.000 kmAutomatBenzin4107 (BL)"
1705078276-567,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW X6M X6M Steptronic M CompetitionCHF 109'900ab CHF 1'759 / Monat5 / 6Occasion11.202240.900 kmAutomatBenzin5702 (AG)PreisCHF 109'900Finanzierungab CHF 1'759 / Monat5 / 6Anfragen MerkenDetails","CHF 109'900","X6M Steptronic M Competition","Occasion11.202240.900 kmAutomatBenzin5702 (AG)"
1705078276-568,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW X3 X3 xDrive 30eCHF 59'900ab CHF 959 / Monat4.5 / 6Occasion04.202330.850 kmAutomatBenzin/Elektro5702 (AG)PreisCHF 59'900Finanzierungab CHF 959 / Monat4.5 / 6Anfragen MerkenDetails","CHF 59'900","X3 xDrive 30e","Occasion04.202330.850 kmAutomatBenzin/Elektro5702 (AG)"
1705078276-569,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW 118 118iCHF 12'900ab CHF 207 / Monat5 / 6Occasion06.2014101.046 kmManuellBenzin8500 (TG)PreisCHF 12'900Finanzierungab CHF 207 / Monat5 / 6Anfragen MerkenDetails","CHF 12'900","118i","Occasion06.2014101.046 kmManuellBenzin8500 (TG)"
1705078276-570,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=43","BMW 123 123d Cabrio SteptronicCHF 7'900ab CHF 126 / Monat5 / 6Occasion04.2012230.000 kmAutomatDiesel8620 (ZH)PreisCHF 7'900Finanzierungab CHF 126 / Monat5 / 6Anfragen MerkenDetails","CHF 7'900","123d Cabrio Steptronic","Occasion04.2012230.000 kmAutomatDiesel8620 (ZH)"
1705078283-571,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW 220 Active Tourer 220i Active Tourer DKG Sport LineCHF 27'900ab CHF 447 / Monat4.5 / 6Occasion09.201928.700 kmAutomatBenzin4132 (BL)PreisCHF 27'900Finanzierungab CHF 447 / Monat4.5 / 6Anfragen MerkenDetails","CHF 27'900","220i Active Tourer DKG Sport Line","Occasion09.201928.700 kmAutomatBenzin4132 (BL)"
1705078283-572,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW 750 750i xDrive M Sport SteptronicCHF 103'900ab CHF 1'663 / Monat4.5 / 6Occasion06.202031.100 kmAutomatBenzin8052 (ZH)PreisCHF 103'900Finanzierungab CHF 1'663 / Monat4.5 / 6Anfragen MerkenDetails","CHF 103'900","750i xDrive M Sport Steptronic","Occasion06.202031.100 kmAutomatBenzin8052 (ZH)"
1705078283-573,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW 120 120d xDrive Edition M Sport SteptronicCHF 19'900ab CHF 319 / Monat5 / 6Occasion07.2018103.000 kmAutomatDiesel8953 (ZH)PreisCHF 19'900Finanzierungab CHF 319 / Monat5 / 6Anfragen MerkenDetails","CHF 19'900","120d xDrive Edition M Sport Steptronic","Occasion07.2018103.000 kmAutomatDiesel8953 (ZH)"
1705078283-574,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW X3 X3 xDrive 20i Travel SteptronicCHF 64'000ab CHF 1'025 / Monat4 / 6Occasion06.202212.800 kmAutomatBenzin5432 (AG)PreisCHF 64'000Finanzierungab CHF 1'025 / Monat4 / 6Anfragen MerkenDetails","CHF 64'000","X3 xDrive 20i Travel Steptronic","Occasion06.202212.800 kmAutomatBenzin5432 (AG)"
1705078283-575,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW X2 X2 xDrive 20d SteptronicCHF 29'400ab CHF 471 / Monat4.5 / 6Occasion07.201853.800 kmAutomat sequentiellDiesel8105 (ZH)PreisCHF 29'400Finanzierungab CHF 471 / Monat4.5 / 6Anfragen MerkenDetails","CHF 29'400","X2 xDrive 20d Steptronic","Occasion07.201853.800 kmAutomat sequentiellDiesel8105 (ZH)"
1705078283-576,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW 520 520d xDrive SteptronicCHF 33'900ab CHF 543 / Monat4 / 6Occasion12.201784.900 kmAutomat sequentiellDiesel8105 (ZH)PreisCHF 33'900Finanzierungab CHF 543 / Monat4 / 6Anfragen MerkenDetails","CHF 33'900","520d xDrive Steptronic","Occasion12.201784.900 kmAutomat sequentiellDiesel8105 (ZH)"
1705078283-577,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW 220 Active Tourer 220i Active TourerCHF 19'900ab CHF 319 / Monat4.5 / 6Occasion03.201647.000 kmSchaltgetriebeBenzin8105 (ZH)PreisCHF 19'900Finanzierungab CHF 319 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'900","220i Active Tourer","Occasion03.201647.000 kmSchaltgetriebeBenzin8105 (ZH)"
1705078283-578,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW 520 520d xDrive Touring SteptronicCHF 35'900ab CHF 575 / Monat5 / 6Occasion10.201940.900 kmAutomat sequentiellDiesel8105 (ZH)PreisCHF 35'900Finanzierungab CHF 575 / Monat5 / 6Anfragen MerkenDetails","CHF 35'900","520d xDrive Touring Steptronic","Occasion10.201940.900 kmAutomat sequentiellDiesel8105 (ZH)"
1705078283-579,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW X3 X3 xDrive M40i SteptronicCHF 42'900ab CHF 687 / Monat4.5 / 6Occasion05.201982.500 kmAutomat sequentiellBenzin8105 (ZH)PreisCHF 42'900Finanzierungab CHF 687 / Monat4.5 / 6Anfragen MerkenDetails","CHF 42'900","X3 xDrive M40i Steptronic","Occasion05.201982.500 kmAutomat sequentiellBenzin8105 (ZH)"
1705078283-580,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=42","BMW X1 X1 xDrive 30e xLineCHF 76'010ab CHF 1'217 / MonatNeuwagen10 kmAutomatBenzin/Elektro1950 (VS)PreisCHF 76'010Finanzierungab CHF 1'217 / MonatAnfragen MerkenDetails","CHF 76'010","X1 xDrive 30e xLine","Neuwagen10 kmAutomatBenzin/Elektro1950 (VS)"
1705078289-581,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW M135 M135i xDrive SteptronicCHF 19'890ab CHF 318 / Monat4 / 6Occasion11.2013127.000 kmAutomatBenzin9535 (TG)PreisCHF 19'890Finanzierungab CHF 318 / Monat4 / 6Anfragen MerkenDetails","CHF 19'890","M135i xDrive Steptronic","Occasion11.2013127.000 kmAutomatBenzin9535 (TG)"
1705078289-582,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW X2 X2 xDrive 20d M Sport X SteptronicCHF 35'900ab CHF 575 / Monat5 / 6Occasion06.202224.600 kmAutomatDiesel9554 (TG)PreisCHF 35'900Finanzierungab CHF 575 / Monat5 / 6Anfragen MerkenDetails","CHF 35'900","X2 xDrive 20d M Sport X Steptronic","Occasion06.202224.600 kmAutomatDiesel9554 (TG)"
1705078289-583,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW 320 320d xDrive M Sport SteptronicCHF 38'900ab CHF 623 / Monat3.5 / 6Occasion05.202087.400 kmAutomatDiesel8953 (ZH)PreisCHF 38'900Finanzierungab CHF 623 / Monat3.5 / 6Anfragen MerkenDetails","CHF 38'900","320d xDrive M Sport Steptronic","Occasion05.202087.400 kmAutomatDiesel8953 (ZH)"
1705078289-584,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW X1 X1 xDrive 25d M Sport SteptronicCHF 23'900ab CHF 383 / Monat4.5 / 6Occasion04.2017103.000 kmAutomatDiesel9450 (SG)PreisCHF 23'900Finanzierungab CHF 383 / Monat4.5 / 6Anfragen MerkenDetails","CHF 23'900","X1 xDrive 25d M Sport Steptronic","Occasion04.2017103.000 kmAutomatDiesel9450 (SG)"
1705078289-585,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW X3 X3 xDrive 20dCHF 13'900ab CHF 223 / Monat5 / 6Occasion02.2014128.847 kmManuellDiesel5242 (AG)PreisCHF 13'900Finanzierungab CHF 223 / Monat5 / 6Anfragen MerkenDetails","CHF 13'900","X3 xDrive 20d","Occasion02.2014128.847 kmManuellDiesel5242 (AG)"
1705078289-586,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW X3 X3 xDrive 48V M40d Travel SteptronicCHF 99'690ab CHF 1'596 / Monat4.5 / 6Vorführwagen01.20243.000 kmAutomatElektro/Diesel8404 (ZH)PreisCHF 99'690Finanzierungab CHF 1'596 / Monat4.5 / 6Anfragen MerkenDetails","CHF 99'690","X3 xDrive 48V M40d Travel Steptronic","Vorführwagen01.20243.000 kmAutomatElektro/Diesel8404 (ZH)"
1705078289-587,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW X3 X3 xDrive 30i SteptronicCHF 90'400ab CHF 1'447 / MonatNeuwagen10 kmAutomatBenzin8404 (ZH)PreisCHF 90'400Finanzierungab CHF 1'447 / MonatAnfragen MerkenDetails","CHF 90'400","X3 xDrive 30i Steptronic","Neuwagen10 kmAutomatBenzin8404 (ZH)"
1705078289-588,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW X5 X5 xDrive 50e M Sport Pro SteptronicCHF 130'750ab CHF 2'093 / MonatNeuwagen10 kmAutomatBenzin/Elektro8404 (ZH)PreisCHF 130'750Finanzierungab CHF 2'093 / MonatAnfragen MerkenDetails","CHF 130'750","X5 xDrive 50e M Sport Pro Steptronic","Neuwagen10 kmAutomatBenzin/Elektro8404 (ZH)"
1705078289-589,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW M3 M3 Touring xDrive Competition MCHF 126'900ab CHF 2'032 / MonatNeuwagen10 kmAutomatBenzin9016 (SG)PreisCHF 126'900Finanzierungab CHF 2'032 / MonatAnfragen MerkenDetails","CHF 126'900","M3 Touring xDrive Competition M","Neuwagen10 kmAutomatBenzin9016 (SG)"
1705078289-590,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=41","BMW M3 M3 Competition M xDriveCHF 135'100ab CHF 2'163 / MonatNeuwagen10 kmAutomatBenzin9016 (SG)PreisCHF 135'100Finanzierungab CHF 2'163 / MonatAnfragen MerkenDetails","CHF 135'100","M3 Competition M xDrive","Neuwagen10 kmAutomatBenzin9016 (SG)"
1705078297-591,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW X5 X5 xDrive 40d SteptronicCHF 27'900ab CHF 447 / Monat3.5 / 6Occasion02.2015181.000 kmAutomatDiesel8953 (ZH)PreisCHF 27'900Finanzierungab CHF 447 / Monat3.5 / 6Anfragen MerkenDetails","CHF 27'900","X5 xDrive 40d Steptronic","Occasion02.2015181.000 kmAutomatDiesel8953 (ZH)"
1705078297-592,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW X5 X5 xDrive 48V 30d M Sport SteptronicCHF 71'800ab CHF 1'149 / Monat5 / 6Occasion05.202322.000 kmAutomatElektro/Diesel2504 (BE)PreisCHF 71'800Finanzierungab CHF 1'149 / Monat5 / 6Anfragen MerkenDetails","CHF 71'800","X5 xDrive 48V 30d M Sport Steptronic","Occasion05.202322.000 kmAutomatElektro/Diesel2504 (BE)"
1705078297-593,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW X1 X1 xDrive 23d 48VCHF 48'800ab CHF 781 / Monat4.5 / 6Occasion03.202326.000 kmAutomatBenzin/Elektro2504 (BE)PreisCHF 48'800Finanzierungab CHF 781 / Monat4.5 / 6Anfragen MerkenDetails","CHF 48'800","X1 xDrive 23d 48V","Occasion03.202326.000 kmAutomatBenzin/Elektro2504 (BE)"
1705078297-594,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW X1 X1 xDrive 20d SteptronicCHF 18'800ab CHF 301 / Monat4.5 / 6Occasion09.2018160.000 kmAutomatDiesel2540 (SO)PreisCHF 18'800Finanzierungab CHF 301 / Monat4.5 / 6Anfragen MerkenDetails","CHF 18'800","X1 xDrive 20d Steptronic","Occasion09.2018160.000 kmAutomatDiesel2540 (SO)"
1705078297-595,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW X1 X1 xDrive 18d SteptronicCHF 19'000ab CHF 304 / Monat4.5 / 6Occasion02.2018123.000 kmAutomatDiesel2540 (SO)PreisCHF 19'000Finanzierungab CHF 304 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'000","X1 xDrive 18d Steptronic","Occasion02.2018123.000 kmAutomatDiesel2540 (SO)"
1705078297-596,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW 640 Gran Turismo 640i GT xDrive SteptronicCHF 45'900ab CHF 735 / Monat5 / 6Occasion10.201819.426 kmAutomatBenzin8153 (ZH)PreisCHF 45'900Finanzierungab CHF 735 / Monat5 / 6Anfragen MerkenDetails","CHF 45'900","640i GT xDrive Steptronic","Occasion10.201819.426 kmAutomatBenzin8153 (ZH)"
1705078297-597,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW M2 M2 SteptronicCHF 78'900ab CHF 1'263 / Monat4.5 / 6Occasion06.20239.800 kmAutomatBenzin5074 (AG)PreisCHF 78'900Finanzierungab CHF 1'263 / Monat4.5 / 6Anfragen MerkenDetails","CHF 78'900","M2 Steptronic","Occasion06.20239.800 kmAutomatBenzin5074 (AG)"
1705078297-598,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW 530 530d xDrive Sport Line SteptronicCHF 37'900ab CHF 607 / Monat4 / 6Occasion06.2017102.000 kmAutomatDiesel6418 (SZ)PreisCHF 37'900Finanzierungab CHF 607 / Monat4 / 6Anfragen MerkenDetails","CHF 37'900","530d xDrive Sport Line Steptronic","Occasion06.2017102.000 kmAutomatDiesel6418 (SZ)"
1705078297-599,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW 120 120d xDrive Steptronic Sport LineCHF 29'900ab CHF 479 / Monat4.5 / 6Occasion05.202072.000 kmAutomatDiesel8180 (ZH)PreisCHF 29'900Finanzierungab CHF 479 / Monat4.5 / 6Anfragen MerkenDetails","CHF 29'900","120d xDrive Steptronic Sport Line","Occasion05.202072.000 kmAutomatDiesel8180 (ZH)"
1705078297-600,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=40","BMW 530 530d xDrive Touring Sport Line SteptronicCHF 37'800ab CHF 605 / Monat5 / 6Occasion05.201850.300 kmAutomatDiesel2540 (SO)PreisCHF 37'800Finanzierungab CHF 605 / Monat5 / 6Anfragen MerkenDetails","CHF 37'800","530d xDrive Touring Sport Line Steptronic","Occasion05.201850.300 kmAutomatDiesel2540 (SO)"
1705078302-601,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW X2 X2 xDrive 18d SteptronicCHF 24'500ab CHF 392 / Monat5 / 6Occasion12.202060.200 kmAutomatDiesel8352 (ZH)PreisCHF 24'500Finanzierungab CHF 392 / Monat5 / 6Anfragen MerkenDetails","CHF 24'500","X2 xDrive 18d Steptronic","Occasion12.202060.200 kmAutomatDiesel8352 (ZH)"
1705078302-602,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW M2 M2 DrivelogicCHF 48'900ab CHF 783 / Monat4 / 6Occasion03.201851.000 kmAutomatBenzin5317 (AG)PreisCHF 48'900Finanzierungab CHF 783 / Monat4 / 6Anfragen MerkenDetails","CHF 48'900","M2 Drivelogic","Occasion03.201851.000 kmAutomatBenzin5317 (AG)"
1705078302-603,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW X1 X1 xDrive 20d M Sport SteptronicCHF 29'900ab CHF 479 / Monat4.5 / 6Occasion06.201857.700 kmAutomatDiesel5317 (AG)PreisCHF 29'900Finanzierungab CHF 479 / Monat4.5 / 6Anfragen MerkenDetails","CHF 29'900","X1 xDrive 20d M Sport Steptronic","Occasion06.201857.700 kmAutomatDiesel5317 (AG)"
1705078302-604,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW X5M X5M Competition Steptronic CompetitionCHF 104'800ab CHF 1'678 / Monat5 / 6Occasion06.202155.480 kmAutomatBenzin8302 (ZH)PreisCHF 104'800Finanzierungab CHF 1'678 / Monat5 / 6Anfragen MerkenDetails","CHF 104'800","X5M Competition Steptronic Competition","Occasion06.202155.480 kmAutomatBenzin8302 (ZH)"
1705078302-605,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW X5 X5 xDrive 35d (3.0sd) SteptronicCHF 19'500ab CHF 312 / Monat4.5 / 6Occasion02.2009130.000 kmAutomatDiesel8865 (GL)PreisCHF 19'500Finanzierungab CHF 312 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'500","X5 xDrive 35d (3.0sd) Steptronic","Occasion02.2009130.000 kmAutomatDiesel8865 (GL)"
1705078302-606,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW X1 X1 xDrive 18d SteptronicCHF 19'900ab CHF 319 / Monat5 / 6Occasion08.2019104.400 kmAutomatDiesel5317 (AG)PreisCHF 19'900Finanzierungab CHF 319 / Monat5 / 6Anfragen MerkenDetails","CHF 19'900","X1 xDrive 18d Steptronic","Occasion08.2019104.400 kmAutomatDiesel5317 (AG)"
1705078302-607,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=39","BMW M135 M135i xDrive SteptronicCHF 34'850ab CHF 558 / Monat4.5 / 6Occasion10.201983.500 kmAutomatBenzin8494 (ZH)PreisCHF 34'850Finanzierungab CHF 558 / Monat4.5 / 6Anfragen MerkenDetails","CHF 34'850","M135i xDrive Steptronic","Occasion10.201983.500 kmAutomatBenzin8494 (ZH)"
